"Time","upf=upf-1:loc=1:dnn=1:dscp0","upf=upf-2:loc=1:dnn=1:dscp0","upf=upf-3:loc=1:dnn=1:dscp0","upf=upf-4:loc=1:dnn=1:dscp0","upf=upf-1:loc=2:dnn=1:dscp0","upf=upf-2:loc=2:dnn=1:dscp0","upf=upf-3:loc=2:dnn=1:dscp0","upf=upf-4:loc=2:dnn=1:dscp0","upf=upf-1:loc=3:dnn=1:dscp0","upf=upf-2:loc=3:dnn=1:dscp0","upf=upf-3:loc=3:dnn=1:dscp0","upf=upf-4:loc=3:dnn=1:dscp0","upf=upf-1:loc=4:dnn=1:dscp0","upf=upf-2:loc=4:dnn=1:dscp0","upf=upf-3:loc=4:dnn=1:dscp0","upf=upf-4:loc=4:dnn=1:dscp0","upf=upf-1:loc=1:dnn=2:dscp0","upf=upf-2:loc=1:dnn=2:dscp0","upf=upf-3:loc=1:dnn=2:dscp0","upf=upf-4:loc=1:dnn=2:dscp0","upf=upf-1:loc=2:dnn=2:dscp0","upf=upf-2:loc=2:dnn=2:dscp0","upf=upf-3:loc=2:dnn=2:dscp0","upf=upf-4:loc=2:dnn=2:dscp0","upf=upf-1:loc=3:dnn=2:dscp0","upf=upf-2:loc=3:dnn=2:dscp0","upf=upf-3:loc=3:dnn=2:dscp0","upf=upf-4:loc=3:dnn=2:dscp0","upf=upf-1:loc=4:dnn=2:dscp0","upf=upf-2:loc=4:dnn=2:dscp0","upf=upf-3:loc=4:dnn=2:dscp0","upf=upf-4:loc=4:dnn=2:dscp0"
2026-08-20 17:37:40,0 p/s,0 p/s,0 p/s,0 p/s,24.7 p/s,0 p/s,0 p/s,6.52 kp/s,3.09 kp/s,3.45 kp/s,0 p/s,0 p/s,5.25 kp/s,1.24 kp/s,40.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,142 p/s,0 p/s,0 p/s,18.7 kp/s,17.0 kp/s,1.91 kp/s,0 p/s,0 p/s,9.36 kp/s,8.98 kp/s,545 p/s,0 p/s
2026-08-20 17:38:00,0 p/s,0 p/s,0 p/s,0 p/s,24.7 p/s,0 p/s,0 p/s,6.51 kp/s,3.07 kp/s,3.44 kp/s,0 p/s,0 p/s,5.23 kp/s,1.25 kp/s,40.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,142 p/s,0 p/s,0 p/s,18.9 kp/s,17.1 kp/s,1.92 kp/s,0 p/s,0 p/s,9.42 kp/s,9.06 kp/s,552 p/s,0 p/s
2026-08-20 17:38:20,0 p/s,0 p/s,0 p/s,0 p/s,24.4 p/s,0 p/s,0 p/s,6.45 kp/s,3.06 kp/s,3.42 kp/s,0 p/s,0 p/s,5.18 kp/s,1.24 kp/s,39.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,139 p/s,0 p/s,0 p/s,18.5 kp/s,16.8 kp/s,1.88 kp/s,0 p/s,0 p/s,9.23 kp/s,8.89 kp/s,543 p/s,0 p/s
2026-08-20 17:38:40,0 p/s,0 p/s,0 p/s,0 p/s,25.3 p/s,0 p/s,0 p/s,6.61 kp/s,3.15 kp/s,3.48 kp/s,0 p/s,0 p/s,5.33 kp/s,1.27 kp/s,40 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,142 p/s,0 p/s,0 p/s,18.8 kp/s,17.1 kp/s,1.91 kp/s,0 p/s,0 p/s,9.40 kp/s,9.03 kp/s,551 p/s,0 p/s
2026-08-20 17:39:00,0 p/s,0 p/s,0 p/s,0 p/s,24.8 p/s,0 p/s,0 p/s,6.46 kp/s,3.05 kp/s,3.42 kp/s,0 p/s,0 p/s,5.19 kp/s,1.24 kp/s,39.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,138 p/s,0 p/s,0 p/s,18.1 kp/s,16.4 kp/s,1.84 kp/s,0 p/s,0 p/s,9.04 kp/s,8.69 kp/s,529 p/s,0 p/s
2026-08-20 17:39:20,0 p/s,0 p/s,0 p/s,0 p/s,24.7 p/s,0 p/s,0 p/s,6.49 kp/s,3.08 kp/s,3.42 kp/s,0 p/s,0 p/s,5.22 kp/s,1.24 kp/s,40.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,144 p/s,0 p/s,0 p/s,19.0 kp/s,17.2 kp/s,1.93 kp/s,0 p/s,0 p/s,9.49 kp/s,9.11 kp/s,555 p/s,0 p/s
2026-08-20 17:39:40,0 p/s,0 p/s,0 p/s,0 p/s,24.3 p/s,0 p/s,0 p/s,6.49 kp/s,3.08 kp/s,3.43 kp/s,0 p/s,0 p/s,5.22 kp/s,1.24 kp/s,39.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,139 p/s,0 p/s,0 p/s,18.6 kp/s,16.8 kp/s,1.89 kp/s,0 p/s,0 p/s,9.27 kp/s,8.92 kp/s,543 p/s,0 p/s
2026-08-20 17:40:00,0 p/s,0 p/s,0 p/s,0 p/s,25.1 p/s,0 p/s,0 p/s,6.55 kp/s,3.10 kp/s,3.46 kp/s,0 p/s,0 p/s,5.27 kp/s,1.25 kp/s,40 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,139 p/s,0 p/s,0 p/s,18.5 kp/s,16.8 kp/s,1.88 kp/s,0 p/s,0 p/s,9.26 kp/s,8.91 kp/s,542 p/s,0 p/s
2026-08-20 17:40:20,0 p/s,0 p/s,0 p/s,0 p/s,25.7 p/s,0 p/s,0 p/s,6.56 kp/s,3.11 kp/s,3.46 kp/s,0 p/s,0 p/s,5.27 kp/s,1.26 kp/s,40 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,145 p/s,0 p/s,0 p/s,19.3 kp/s,17.5 kp/s,1.97 kp/s,0 p/s,0 p/s,9.65 kp/s,9.29 kp/s,567 p/s,0 p/s
2026-08-20 17:40:40,0 p/s,0 p/s,0 p/s,0 p/s,24.2 p/s,0 p/s,0 p/s,6.56 kp/s,3.12 kp/s,3.47 kp/s,0 p/s,0 p/s,5.28 kp/s,1.26 kp/s,40.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,143 p/s,0 p/s,0 p/s,19.0 kp/s,17.2 kp/s,1.93 kp/s,0 p/s,0 p/s,9.50 kp/s,9.11 kp/s,554 p/s,0 p/s
2026-08-20 17:41:00,0 p/s,0 p/s,0 p/s,0 p/s,25.4 p/s,0 p/s,0 p/s,6.56 kp/s,3.10 kp/s,3.47 kp/s,0 p/s,0 p/s,5.27 kp/s,1.25 kp/s,40.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,143 p/s,0 p/s,0 p/s,19.0 kp/s,17.2 kp/s,1.94 kp/s,0 p/s,0 p/s,9.48 kp/s,9.12 kp/s,557 p/s,0 p/s
2026-08-20 17:41:20,0 p/s,0 p/s,0 p/s,0 p/s,25.1 p/s,0 p/s,0 p/s,6.61 kp/s,3.15 kp/s,3.49 kp/s,0 p/s,0 p/s,5.31 kp/s,1.26 kp/s,40.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,144 p/s,0 p/s,0 p/s,18.9 kp/s,17.1 kp/s,1.92 kp/s,0 p/s,0 p/s,9.42 kp/s,9.06 kp/s,553 p/s,0 p/s
2026-08-20 17:41:40,0 p/s,0 p/s,0 p/s,0 p/s,24.7 p/s,0 p/s,0 p/s,6.53 kp/s,3.11 kp/s,3.43 kp/s,0 p/s,0 p/s,5.25 kp/s,1.25 kp/s,40.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,138 p/s,0 p/s,0 p/s,18.1 kp/s,16.4 kp/s,1.85 kp/s,0 p/s,0 p/s,9.05 kp/s,8.69 kp/s,532 p/s,0 p/s
2026-08-20 17:42:00,0 p/s,0 p/s,0 p/s,0 p/s,25.7 p/s,0 p/s,0 p/s,6.69 kp/s,3.17 kp/s,3.52 kp/s,0 p/s,0 p/s,5.38 kp/s,1.28 kp/s,41.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,150 p/s,0 p/s,0 p/s,19.6 kp/s,17.8 kp/s,1.99 kp/s,0 p/s,0 p/s,9.79 kp/s,9.40 kp/s,572 p/s,0 p/s
2026-08-20 17:42:20,0 p/s,0 p/s,0 p/s,0 p/s,25.7 p/s,0 p/s,0 p/s,6.52 kp/s,3.10 kp/s,3.45 kp/s,0 p/s,0 p/s,5.24 kp/s,1.24 kp/s,40.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,139 p/s,0 p/s,0 p/s,18.5 kp/s,16.7 kp/s,1.88 kp/s,0 p/s,0 p/s,9.21 kp/s,8.87 kp/s,540 p/s,0 p/s
2026-08-20 17:42:40,0 p/s,0 p/s,0 p/s,0 p/s,25.5 p/s,0 p/s,0 p/s,6.64 kp/s,3.15 kp/s,3.50 kp/s,0 p/s,0 p/s,5.33 kp/s,1.27 kp/s,41.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,144 p/s,0 p/s,0 p/s,19.0 kp/s,17.3 kp/s,1.94 kp/s,0 p/s,0 p/s,9.51 kp/s,9.14 kp/s,557 p/s,0 p/s
2026-08-20 17:43:00,0 p/s,0 p/s,0 p/s,0 p/s,25.5 p/s,0 p/s,0 p/s,6.59 kp/s,3.12 kp/s,3.48 kp/s,0 p/s,0 p/s,5.30 kp/s,1.26 kp/s,39.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,146 p/s,0 p/s,0 p/s,19.5 kp/s,17.7 kp/s,1.99 kp/s,0 p/s,0 p/s,9.74 kp/s,9.37 kp/s,571 p/s,0 p/s
2026-08-20 17:43:20,0 p/s,0 p/s,0 p/s,0 p/s,25.4 p/s,0 p/s,0 p/s,6.65 kp/s,3.14 kp/s,3.51 kp/s,0 p/s,0 p/s,5.35 kp/s,1.27 kp/s,41.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,141 p/s,0 p/s,0 p/s,18.8 kp/s,17.0 kp/s,1.91 kp/s,0 p/s,0 p/s,9.38 kp/s,9.01 kp/s,546 p/s,0 p/s
2026-08-20 17:43:40,0 p/s,0 p/s,0 p/s,0 p/s,25.5 p/s,0 p/s,0 p/s,6.53 kp/s,3.11 kp/s,3.45 kp/s,0 p/s,0 p/s,5.25 kp/s,1.25 kp/s,40.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,139 p/s,0 p/s,0 p/s,18.6 kp/s,16.9 kp/s,1.89 kp/s,0 p/s,0 p/s,9.31 kp/s,8.94 kp/s,546 p/s,0 p/s
2026-08-20 17:44:00,0 p/s,0 p/s,0 p/s,0 p/s,25.2 p/s,0 p/s,0 p/s,6.55 kp/s,3.11 kp/s,3.46 kp/s,0 p/s,0 p/s,5.27 kp/s,1.25 kp/s,39.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,194 p/s,0 p/s,0 p/s,18.7 kp/s,16.9 kp/s,1.98 kp/s,0 p/s,0 p/s,9.30 kp/s,8.97 kp/s,564 p/s,0 p/s
2026-08-20 17:44:20,0 p/s,0 p/s,0 p/s,0 p/s,26.5 p/s,0 p/s,0 p/s,6.84 kp/s,3.22 kp/s,3.64 kp/s,0 p/s,0 p/s,5.50 kp/s,1.31 kp/s,41.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,448 p/s,0 p/s,0 p/s,18.5 kp/s,15.7 kp/s,3.13 kp/s,0 p/s,0 p/s,9.33 kp/s,8.74 kp/s,725 p/s,0 p/s
2026-08-20 17:44:40,0 p/s,0 p/s,0 p/s,0 p/s,27.3 p/s,0 p/s,0 p/s,7.04 kp/s,3.34 kp/s,3.71 kp/s,0 p/s,0 p/s,5.66 kp/s,1.35 kp/s,43.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,603 p/s,0 p/s,0 p/s,19.9 kp/s,16.9 kp/s,3.55 kp/s,0 p/s,0 p/s,9.73 kp/s,9.71 kp/s,915 p/s,0 p/s
2026-08-20 17:45:00,0 p/s,0 p/s,0 p/s,0 p/s,27.3 p/s,0 p/s,0 p/s,7.22 kp/s,3.42 kp/s,3.81 kp/s,0 p/s,0 p/s,5.81 kp/s,1.38 kp/s,45.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,664 p/s,0 p/s,0 p/s,19.9 kp/s,16.8 kp/s,3.69 kp/s,0 p/s,0 p/s,9.46 kp/s,10.0 kp/s,933 p/s,0 p/s
2026-08-20 17:45:20,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.60 kp/s,3.63 kp/s,4.00 kp/s,0 p/s,0 p/s,6.11 kp/s,1.46 kp/s,47.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,880 p/s,0 p/s,0 p/s,19.9 kp/s,16.5 kp/s,4.12 kp/s,0 p/s,0 p/s,9.05 kp/s,10.4 kp/s,1.14 kp/s,0 p/s
2026-08-20 17:45:40,0 p/s,0 p/s,0 p/s,0 p/s,29.4 p/s,0 p/s,0 p/s,7.69 kp/s,3.68 kp/s,4.03 kp/s,0 p/s,0 p/s,6.19 kp/s,1.47 kp/s,48.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,928 p/s,0 p/s,0 p/s,20.3 kp/s,16.9 kp/s,4.29 kp/s,0 p/s,0 p/s,9.19 kp/s,10.8 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:46:00,0 p/s,0 p/s,0 p/s,0 p/s,29.1 p/s,0 p/s,0 p/s,7.66 kp/s,3.66 kp/s,4.01 kp/s,0 p/s,0 p/s,6.16 kp/s,1.46 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,943 p/s,0 p/s,0 p/s,20.4 kp/s,17.0 kp/s,4.31 kp/s,0 p/s,0 p/s,9.24 kp/s,10.9 kp/s,1.20 kp/s,0 p/s
2026-08-20 17:46:20,0 p/s,0 p/s,0 p/s,0 p/s,30 p/s,0 p/s,0 p/s,7.71 kp/s,3.68 kp/s,4.04 kp/s,0 p/s,0 p/s,6.20 kp/s,1.47 kp/s,48.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,946 p/s,0 p/s,0 p/s,20.5 kp/s,17.1 kp/s,4.33 kp/s,0 p/s,0 p/s,9.29 kp/s,10.9 kp/s,1.21 kp/s,0 p/s
2026-08-20 17:46:40,0 p/s,0 p/s,0 p/s,0 p/s,29.9 p/s,0 p/s,0 p/s,7.67 kp/s,3.65 kp/s,4.03 kp/s,0 p/s,0 p/s,6.17 kp/s,1.47 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,946 p/s,0 p/s,0 p/s,20.4 kp/s,17.0 kp/s,4.33 kp/s,0 p/s,0 p/s,9.26 kp/s,10.9 kp/s,1.21 kp/s,0 p/s
2026-08-20 17:47:00,0 p/s,0 p/s,0 p/s,0 p/s,29.8 p/s,0 p/s,0 p/s,7.66 kp/s,3.66 kp/s,4.02 kp/s,0 p/s,0 p/s,6.16 kp/s,1.47 kp/s,47.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,951 p/s,0 p/s,0 p/s,20.6 kp/s,17.2 kp/s,4.35 kp/s,0 p/s,0 p/s,9.33 kp/s,11.0 kp/s,1.22 kp/s,0 p/s
2026-08-20 17:47:20,0 p/s,0 p/s,0 p/s,0 p/s,29.6 p/s,0 p/s,0 p/s,7.64 kp/s,3.63 kp/s,4.03 kp/s,0 p/s,0 p/s,6.15 kp/s,1.46 kp/s,47.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,943 p/s,0 p/s,0 p/s,20.4 kp/s,17.0 kp/s,4.32 kp/s,0 p/s,0 p/s,9.25 kp/s,10.9 kp/s,1.21 kp/s,0 p/s
2026-08-20 17:47:40,0 p/s,0 p/s,0 p/s,0 p/s,29.6 p/s,0 p/s,0 p/s,7.63 kp/s,3.64 kp/s,3.99 kp/s,0 p/s,0 p/s,6.14 kp/s,1.46 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,952 p/s,0 p/s,0 p/s,20.5 kp/s,17.1 kp/s,4.34 kp/s,0 p/s,0 p/s,9.32 kp/s,11.0 kp/s,1.21 kp/s,0 p/s
2026-08-20 17:48:00,0 p/s,0 p/s,0 p/s,0 p/s,29.6 p/s,0 p/s,0 p/s,7.59 kp/s,3.60 kp/s,4.00 kp/s,0 p/s,0 p/s,6.11 kp/s,1.45 kp/s,46.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,974 p/s,0 p/s,0 p/s,21.0 kp/s,17.5 kp/s,4.45 kp/s,0 p/s,0 p/s,9.52 kp/s,11.2 kp/s,1.24 kp/s,0 p/s
2026-08-20 17:48:20,0 p/s,0 p/s,0 p/s,0 p/s,29.9 p/s,0 p/s,0 p/s,7.62 kp/s,3.63 kp/s,4.02 kp/s,0 p/s,0 p/s,6.13 kp/s,1.46 kp/s,47.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,944 p/s,0 p/s,0 p/s,20.5 kp/s,17.1 kp/s,4.32 kp/s,0 p/s,0 p/s,9.27 kp/s,10.9 kp/s,1.21 kp/s,0 p/s
2026-08-20 17:48:40,0 p/s,0 p/s,0 p/s,0 p/s,29.5 p/s,0 p/s,0 p/s,7.65 kp/s,3.64 kp/s,4.03 kp/s,0 p/s,0 p/s,6.16 kp/s,1.46 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,942 p/s,0 p/s,0 p/s,20.3 kp/s,16.9 kp/s,4.30 kp/s,0 p/s,0 p/s,9.21 kp/s,10.8 kp/s,1.20 kp/s,0 p/s
2026-08-20 17:49:00,0 p/s,0 p/s,0 p/s,0 p/s,29.9 p/s,0 p/s,0 p/s,7.68 kp/s,3.67 kp/s,4.02 kp/s,0 p/s,0 p/s,6.19 kp/s,1.47 kp/s,47.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,959 p/s,0 p/s,0 p/s,20.8 kp/s,17.4 kp/s,4.39 kp/s,0 p/s,0 p/s,9.44 kp/s,11.1 kp/s,1.23 kp/s,0 p/s
2026-08-20 17:49:20,0 p/s,0 p/s,0 p/s,0 p/s,29.4 p/s,0 p/s,0 p/s,7.60 kp/s,3.62 kp/s,4.00 kp/s,0 p/s,0 p/s,6.10 kp/s,1.45 kp/s,46.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,969 p/s,0 p/s,0 p/s,20.9 kp/s,17.5 kp/s,4.43 kp/s,0 p/s,0 p/s,9.50 kp/s,11.2 kp/s,1.24 kp/s,0 p/s
2026-08-20 17:49:40,0 p/s,0 p/s,0 p/s,0 p/s,29.4 p/s,0 p/s,0 p/s,7.68 kp/s,3.67 kp/s,4.03 kp/s,0 p/s,0 p/s,6.18 kp/s,1.47 kp/s,48.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,961 p/s,0 p/s,0 p/s,20.8 kp/s,17.3 kp/s,4.40 kp/s,0 p/s,0 p/s,9.42 kp/s,11.1 kp/s,1.23 kp/s,0 p/s
2026-08-20 17:50:00,0 p/s,0 p/s,0 p/s,0 p/s,31.2 p/s,0 p/s,0 p/s,7.96 kp/s,3.81 kp/s,4.17 kp/s,0 p/s,0 p/s,6.41 kp/s,1.52 kp/s,49.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,981 p/s,0 p/s,0 p/s,21.2 kp/s,17.7 kp/s,4.48 kp/s,0 p/s,0 p/s,9.60 kp/s,11.3 kp/s,1.25 kp/s,0 p/s
2026-08-20 17:50:20,0 p/s,0 p/s,0 p/s,0 p/s,29.4 p/s,0 p/s,0 p/s,7.64 kp/s,3.66 kp/s,4.00 kp/s,0 p/s,0 p/s,6.14 kp/s,1.45 kp/s,47.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,928 p/s,0 p/s,0 p/s,20.1 kp/s,16.8 kp/s,4.25 kp/s,0 p/s,0 p/s,9.10 kp/s,10.7 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:50:40,0 p/s,0 p/s,0 p/s,0 p/s,29.1 p/s,0 p/s,0 p/s,7.65 kp/s,3.64 kp/s,4.01 kp/s,0 p/s,0 p/s,6.16 kp/s,1.47 kp/s,47.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,931 p/s,0 p/s,0 p/s,20.2 kp/s,16.8 kp/s,4.27 kp/s,0 p/s,0 p/s,9.14 kp/s,10.8 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:51:00,0 p/s,0 p/s,0 p/s,0 p/s,29.6 p/s,0 p/s,0 p/s,7.69 kp/s,3.70 kp/s,4.02 kp/s,0 p/s,0 p/s,6.20 kp/s,1.47 kp/s,48.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,933 p/s,0 p/s,0 p/s,20.1 kp/s,16.8 kp/s,4.25 kp/s,0 p/s,0 p/s,9.11 kp/s,10.7 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:51:20,0 p/s,0 p/s,0 p/s,0 p/s,29.4 p/s,0 p/s,0 p/s,7.61 kp/s,3.65 kp/s,3.98 kp/s,0 p/s,0 p/s,6.12 kp/s,1.46 kp/s,47.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,932 p/s,0 p/s,0 p/s,20.1 kp/s,16.8 kp/s,4.26 kp/s,0 p/s,0 p/s,9.13 kp/s,10.8 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:51:40,0 p/s,0 p/s,0 p/s,0 p/s,29.3 p/s,0 p/s,0 p/s,7.62 kp/s,3.65 kp/s,4.00 kp/s,0 p/s,0 p/s,6.13 kp/s,1.46 kp/s,47.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,930 p/s,0 p/s,0 p/s,20.1 kp/s,16.7 kp/s,4.25 kp/s,0 p/s,0 p/s,9.10 kp/s,10.7 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:52:00,0 p/s,0 p/s,0 p/s,0 p/s,29.6 p/s,0 p/s,0 p/s,7.68 kp/s,3.68 kp/s,4.02 kp/s,0 p/s,0 p/s,6.19 kp/s,1.47 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,937 p/s,0 p/s,0 p/s,20.2 kp/s,16.9 kp/s,4.28 kp/s,0 p/s,0 p/s,9.19 kp/s,10.8 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:52:20,0 p/s,0 p/s,0 p/s,0 p/s,29 p/s,0 p/s,0 p/s,7.60 kp/s,3.63 kp/s,3.98 kp/s,0 p/s,0 p/s,6.12 kp/s,1.45 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,931 p/s,0 p/s,0 p/s,20.1 kp/s,16.8 kp/s,4.26 kp/s,0 p/s,0 p/s,9.12 kp/s,10.7 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:52:40,0 p/s,0 p/s,0 p/s,0 p/s,29 p/s,0 p/s,0 p/s,7.60 kp/s,3.65 kp/s,3.98 kp/s,0 p/s,0 p/s,6.11 kp/s,1.45 kp/s,47.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,933 p/s,0 p/s,0 p/s,20.2 kp/s,16.8 kp/s,4.27 kp/s,0 p/s,0 p/s,9.14 kp/s,10.8 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:53:00,0 p/s,0 p/s,0 p/s,0 p/s,29.2 p/s,0 p/s,0 p/s,7.67 kp/s,3.67 kp/s,4.01 kp/s,0 p/s,0 p/s,6.17 kp/s,1.46 kp/s,48.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,934 p/s,0 p/s,0 p/s,20.1 kp/s,16.8 kp/s,4.26 kp/s,0 p/s,0 p/s,9.13 kp/s,10.8 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:53:20,0 p/s,0 p/s,0 p/s,0 p/s,29.9 p/s,0 p/s,0 p/s,7.65 kp/s,3.66 kp/s,4.02 kp/s,0 p/s,0 p/s,6.16 kp/s,1.46 kp/s,47.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,931 p/s,0 p/s,0 p/s,20.1 kp/s,16.8 kp/s,4.26 kp/s,0 p/s,0 p/s,9.12 kp/s,10.8 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:53:40,0 p/s,0 p/s,0 p/s,0 p/s,29.9 p/s,0 p/s,0 p/s,7.60 kp/s,3.63 kp/s,3.98 kp/s,0 p/s,0 p/s,6.12 kp/s,1.46 kp/s,47.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,934 p/s,0 p/s,0 p/s,20.1 kp/s,16.8 kp/s,4.26 kp/s,0 p/s,0 p/s,9.14 kp/s,10.8 kp/s,1.19 kp/s,0 p/s
2026-08-20 17:54:00,0 p/s,0 p/s,0 p/s,0 p/s,30.2 p/s,0 p/s,0 p/s,7.62 kp/s,3.64 kp/s,4.00 kp/s,0 p/s,0 p/s,6.13 kp/s,1.46 kp/s,47.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,896 p/s,0 p/s,0 p/s,20.2 kp/s,16.9 kp/s,4.30 kp/s,0 p/s,0 p/s,9.23 kp/s,10.8 kp/s,1.21 kp/s,0 p/s
2026-08-20 17:54:20,0 p/s,0 p/s,0 p/s,0 p/s,33.1 p/s,0 p/s,0 p/s,8.39 kp/s,4.02 kp/s,4.39 kp/s,0 p/s,0 p/s,6.79 kp/s,1.61 kp/s,50.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,970 p/s,0 p/s,0 p/s,20.7 kp/s,18.0 kp/s,3.98 kp/s,0 p/s,0 p/s,8.89 kp/s,11.9 kp/s,1.36 kp/s,0 p/s
2026-08-20 17:54:40,0 p/s,0 p/s,0 p/s,0 p/s,31.6 p/s,0 p/s,0 p/s,8.22 kp/s,3.94 kp/s,4.31 kp/s,0 p/s,0 p/s,6.64 kp/s,1.58 kp/s,50.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,698 p/s,0 p/s,0 p/s,20.0 kp/s,17.4 kp/s,3.52 kp/s,0 p/s,0 p/s,7.93 kp/s,12.2 kp/s,1.14 kp/s,0 p/s
2026-08-20 17:55:00,0 p/s,0 p/s,0 p/s,0 p/s,31 p/s,0 p/s,0 p/s,7.80 kp/s,3.72 kp/s,4.10 kp/s,0 p/s,0 p/s,6.28 kp/s,1.49 kp/s,49.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,665 p/s,0 p/s,0 p/s,18.1 kp/s,15.7 kp/s,3.30 kp/s,0 p/s,0 p/s,6.59 kp/s,11.7 kp/s,1.16 kp/s,0 p/s
2026-08-20 17:55:20,0 p/s,0 p/s,0 p/s,0 p/s,31.2 p/s,0 p/s,0 p/s,8.05 kp/s,3.86 kp/s,4.19 kp/s,0 p/s,0 p/s,6.48 kp/s,1.54 kp/s,51 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,301 p/s,0 p/s,0 p/s,14.3 kp/s,12.6 kp/s,2.35 kp/s,0 p/s,0 p/s,3.30 kp/s,11.2 kp/s,902 p/s,0 p/s
2026-08-20 17:55:40,0 p/s,0 p/s,0 p/s,0 p/s,32.6 p/s,0 p/s,0 p/s,8.39 kp/s,4.04 kp/s,4.39 kp/s,0 p/s,0 p/s,6.76 kp/s,1.61 kp/s,53.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,89.3 p/s,0 p/s,0 p/s,13.0 kp/s,11.6 kp/s,1.62 kp/s,0 p/s,0 p/s,1.46 kp/s,11.4 kp/s,798 p/s,0 p/s
