"Time","upf=upf-1:loc=1:dnn=1:dscp0","upf=upf-2:loc=1:dnn=1:dscp0","upf=upf-3:loc=1:dnn=1:dscp0","upf=upf-4:loc=1:dnn=1:dscp0","upf=upf-1:loc=2:dnn=1:dscp0","upf=upf-2:loc=2:dnn=1:dscp0","upf=upf-3:loc=2:dnn=1:dscp0","upf=upf-4:loc=2:dnn=1:dscp0","upf=upf-1:loc=3:dnn=1:dscp0","upf=upf-2:loc=3:dnn=1:dscp0","upf=upf-3:loc=3:dnn=1:dscp0","upf=upf-4:loc=3:dnn=1:dscp0","upf=upf-1:loc=4:dnn=1:dscp0","upf=upf-2:loc=4:dnn=1:dscp0","upf=upf-3:loc=4:dnn=1:dscp0","upf=upf-4:loc=4:dnn=1:dscp0","upf=upf-1:loc=1:dnn=2:dscp0","upf=upf-2:loc=1:dnn=2:dscp0","upf=upf-3:loc=1:dnn=2:dscp0","upf=upf-4:loc=1:dnn=2:dscp0","upf=upf-1:loc=2:dnn=2:dscp0","upf=upf-2:loc=2:dnn=2:dscp0","upf=upf-3:loc=2:dnn=2:dscp0","upf=upf-4:loc=2:dnn=2:dscp0","upf=upf-1:loc=3:dnn=2:dscp0","upf=upf-2:loc=3:dnn=2:dscp0","upf=upf-3:loc=3:dnn=2:dscp0","upf=upf-4:loc=3:dnn=2:dscp0","upf=upf-1:loc=4:dnn=2:dscp0","upf=upf-2:loc=4:dnn=2:dscp0","upf=upf-3:loc=4:dnn=2:dscp0","upf=upf-4:loc=4:dnn=2:dscp0"
2026-08-20 18:36:40,0 p/s,0 p/s,0 p/s,0 p/s,61.5 p/s,0 p/s,0 p/s,10.4 kp/s,6.57 kp/s,3.99 kp/s,0 p/s,0 p/s,5.17 kp/s,2.03 kp/s,65.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,158 p/s,0 p/s,0 p/s,21.3 kp/s,19.4 kp/s,8.01 kp/s,0 p/s,0 p/s,18.9 kp/s,2.40 kp/s,593 p/s,0 p/s
2026-08-20 18:37:00,0 p/s,0 p/s,0 p/s,0 p/s,61.9 p/s,0 p/s,0 p/s,10.3 kp/s,6.51 kp/s,3.95 kp/s,0 p/s,0 p/s,5.11 kp/s,2.00 kp/s,64.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,147 p/s,0 p/s,0 p/s,23.3 kp/s,20.3 kp/s,8.91 kp/s,0 p/s,0 p/s,21.2 kp/s,2.29 kp/s,559 p/s,0 p/s
2026-08-20 18:37:20,0 p/s,0 p/s,0 p/s,0 p/s,61.1 p/s,0 p/s,0 p/s,10.2 kp/s,6.45 kp/s,3.94 kp/s,0 p/s,0 p/s,5.12 kp/s,2.00 kp/s,65.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,143 p/s,0 p/s,0 p/s,23.6 kp/s,20.3 kp/s,9.14 kp/s,0 p/s,0 p/s,21.9 kp/s,2.22 kp/s,537 p/s,0 p/s
2026-08-20 18:37:40,0 p/s,0 p/s,0 p/s,0 p/s,61.5 p/s,0 p/s,0 p/s,10.3 kp/s,6.53 kp/s,3.96 kp/s,0 p/s,0 p/s,5.15 kp/s,2.01 kp/s,64.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,146 p/s,0 p/s,0 p/s,24.0 kp/s,20.6 kp/s,9.28 kp/s,0 p/s,0 p/s,22.2 kp/s,2.26 kp/s,549 p/s,0 p/s
2026-08-20 18:38:00,0 p/s,0 p/s,0 p/s,0 p/s,60.9 p/s,0 p/s,0 p/s,10.2 kp/s,6.45 kp/s,3.92 kp/s,0 p/s,0 p/s,5.10 kp/s,2.00 kp/s,65.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,145 p/s,0 p/s,0 p/s,23.8 kp/s,20.4 kp/s,9.20 kp/s,0 p/s,0 p/s,22.0 kp/s,2.23 kp/s,541 p/s,0 p/s
2026-08-20 18:38:20,0 p/s,0 p/s,0 p/s,0 p/s,61.9 p/s,0 p/s,0 p/s,10.7 kp/s,6.73 kp/s,4.06 kp/s,0 p/s,0 p/s,5.34 kp/s,2.07 kp/s,68.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,153 p/s,0 p/s,0 p/s,25.1 kp/s,21.5 kp/s,9.71 kp/s,0 p/s,0 p/s,23.2 kp/s,2.36 kp/s,566 p/s,0 p/s
2026-08-20 18:38:40,0 p/s,0 p/s,0 p/s,0 p/s,62.3 p/s,0 p/s,0 p/s,10.6 kp/s,6.66 kp/s,4.05 kp/s,0 p/s,0 p/s,5.26 kp/s,2.06 kp/s,67.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,149 p/s,0 p/s,0 p/s,24.4 kp/s,20.9 kp/s,9.43 kp/s,0 p/s,0 p/s,22.6 kp/s,2.30 kp/s,553 p/s,0 p/s
2026-08-20 18:39:00,0 p/s,0 p/s,0 p/s,0 p/s,62.1 p/s,0 p/s,0 p/s,10.4 kp/s,6.59 kp/s,4.01 kp/s,0 p/s,0 p/s,5.19 kp/s,2.03 kp/s,66.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,146 p/s,0 p/s,0 p/s,24.1 kp/s,20.7 kp/s,9.33 kp/s,0 p/s,0 p/s,22.3 kp/s,2.27 kp/s,546 p/s,0 p/s
2026-08-20 18:39:20,0 p/s,0 p/s,0 p/s,0 p/s,59.7 p/s,0 p/s,0 p/s,10.3 kp/s,6.50 kp/s,3.95 kp/s,0 p/s,0 p/s,5.14 kp/s,2.00 kp/s,65.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,143 p/s,0 p/s,0 p/s,23.4 kp/s,20.1 kp/s,9.07 kp/s,0 p/s,0 p/s,21.7 kp/s,2.21 kp/s,530 p/s,0 p/s
2026-08-20 18:39:40,0 p/s,0 p/s,0 p/s,0 p/s,59.9 p/s,0 p/s,0 p/s,10.2 kp/s,6.43 kp/s,3.90 kp/s,0 p/s,0 p/s,5.08 kp/s,1.98 kp/s,64.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,145 p/s,0 p/s,0 p/s,24.1 kp/s,20.7 kp/s,9.32 kp/s,0 p/s,0 p/s,22.3 kp/s,2.27 kp/s,546 p/s,0 p/s
2026-08-20 18:40:00,0 p/s,0 p/s,0 p/s,0 p/s,60.7 p/s,0 p/s,0 p/s,10.4 kp/s,6.55 kp/s,3.99 kp/s,0 p/s,0 p/s,5.19 kp/s,2.02 kp/s,65.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,146 p/s,0 p/s,0 p/s,23.7 kp/s,20.3 kp/s,9.15 kp/s,0 p/s,0 p/s,21.9 kp/s,2.22 kp/s,532 p/s,0 p/s
2026-08-20 18:40:20,0 p/s,0 p/s,0 p/s,0 p/s,60.1 p/s,0 p/s,0 p/s,10.2 kp/s,6.47 kp/s,3.89 kp/s,0 p/s,0 p/s,5.11 kp/s,1.98 kp/s,65.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,145 p/s,0 p/s,0 p/s,23.9 kp/s,20.5 kp/s,9.26 kp/s,0 p/s,0 p/s,22.2 kp/s,2.25 kp/s,543 p/s,0 p/s
2026-08-20 18:40:40,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,10.1 kp/s,6.37 kp/s,3.89 kp/s,0 p/s,0 p/s,5.06 kp/s,1.97 kp/s,65.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,146 p/s,0 p/s,0 p/s,24.0 kp/s,20.6 kp/s,9.29 kp/s,0 p/s,0 p/s,22.2 kp/s,2.26 kp/s,545 p/s,0 p/s
2026-08-20 18:41:00,0 p/s,0 p/s,0 p/s,0 p/s,60.1 p/s,0 p/s,0 p/s,10.2 kp/s,6.49 kp/s,3.93 kp/s,0 p/s,0 p/s,5.12 kp/s,2.00 kp/s,64.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,146 p/s,0 p/s,0 p/s,23.9 kp/s,20.5 kp/s,9.26 kp/s,0 p/s,0 p/s,22.2 kp/s,2.25 kp/s,539 p/s,0 p/s
2026-08-20 18:41:20,0 p/s,0 p/s,0 p/s,0 p/s,60.9 p/s,0 p/s,0 p/s,10.4 kp/s,6.57 kp/s,3.99 kp/s,0 p/s,0 p/s,5.19 kp/s,2.03 kp/s,65.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,147 p/s,0 p/s,0 p/s,24.0 kp/s,20.6 kp/s,9.28 kp/s,0 p/s,0 p/s,22.2 kp/s,2.26 kp/s,542 p/s,0 p/s
2026-08-20 18:41:40,0 p/s,0 p/s,0 p/s,0 p/s,60.1 p/s,0 p/s,0 p/s,10.3 kp/s,6.50 kp/s,3.96 kp/s,0 p/s,0 p/s,5.17 kp/s,2.01 kp/s,65.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,144 p/s,0 p/s,0 p/s,23.6 kp/s,20.3 kp/s,9.15 kp/s,0 p/s,0 p/s,21.9 kp/s,2.22 kp/s,534 p/s,0 p/s
2026-08-20 18:42:00,0 p/s,0 p/s,0 p/s,0 p/s,59.6 p/s,0 p/s,0 p/s,10.2 kp/s,6.47 kp/s,3.92 kp/s,0 p/s,0 p/s,5.12 kp/s,1.99 kp/s,65.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,148 p/s,0 p/s,0 p/s,24.2 kp/s,20.8 kp/s,9.38 kp/s,0 p/s,0 p/s,22.5 kp/s,2.28 kp/s,549 p/s,0 p/s
2026-08-20 18:42:20,0 p/s,0 p/s,0 p/s,0 p/s,60.1 p/s,0 p/s,0 p/s,10.3 kp/s,6.49 kp/s,3.98 kp/s,0 p/s,0 p/s,5.16 kp/s,2.02 kp/s,64.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,146 p/s,0 p/s,0 p/s,23.6 kp/s,20.2 kp/s,9.13 kp/s,0 p/s,0 p/s,21.9 kp/s,2.22 kp/s,532 p/s,0 p/s
2026-08-20 18:42:40,0 p/s,0 p/s,0 p/s,0 p/s,60.3 p/s,0 p/s,0 p/s,10.2 kp/s,6.47 kp/s,3.92 kp/s,0 p/s,0 p/s,5.12 kp/s,2.00 kp/s,66 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,149 p/s,0 p/s,0 p/s,24.3 kp/s,20.8 kp/s,9.40 kp/s,0 p/s,0 p/s,22.5 kp/s,2.28 kp/s,549 p/s,0 p/s
2026-08-20 18:43:00,0 p/s,0 p/s,0 p/s,0 p/s,58.7 p/s,0 p/s,0 p/s,10.2 kp/s,6.44 kp/s,3.90 kp/s,0 p/s,0 p/s,5.08 kp/s,1.98 kp/s,64.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,147 p/s,0 p/s,0 p/s,23.8 kp/s,20.4 kp/s,9.19 kp/s,0 p/s,0 p/s,22.0 kp/s,2.24 kp/s,537 p/s,0 p/s
2026-08-20 18:43:20,0 p/s,0 p/s,0 p/s,0 p/s,60.4 p/s,0 p/s,0 p/s,10.2 kp/s,6.44 kp/s,3.91 kp/s,0 p/s,0 p/s,5.08 kp/s,1.98 kp/s,63.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,145 p/s,0 p/s,0 p/s,23.7 kp/s,20.3 kp/s,9.15 kp/s,0 p/s,0 p/s,21.9 kp/s,2.22 kp/s,534 p/s,0 p/s
2026-08-20 18:43:40,0 p/s,0 p/s,0 p/s,0 p/s,60.4 p/s,0 p/s,0 p/s,10.3 kp/s,6.48 kp/s,3.95 kp/s,0 p/s,0 p/s,5.13 kp/s,2.00 kp/s,65.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,148 p/s,0 p/s,0 p/s,24.0 kp/s,20.6 kp/s,9.28 kp/s,0 p/s,0 p/s,22.2 kp/s,2.26 kp/s,543 p/s,0 p/s
2026-08-20 18:44:00,0 p/s,0 p/s,0 p/s,0 p/s,60 p/s,0 p/s,0 p/s,10.3 kp/s,6.51 kp/s,3.94 kp/s,0 p/s,0 p/s,5.16 kp/s,2.01 kp/s,66 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,147 p/s,0 p/s,0 p/s,24.0 kp/s,20.6 kp/s,9.29 kp/s,0 p/s,0 p/s,22.3 kp/s,2.26 kp/s,543 p/s,0 p/s
2026-08-20 18:44:20,0 p/s,0 p/s,0 p/s,0 p/s,59.5 p/s,0 p/s,0 p/s,10.2 kp/s,6.42 kp/s,3.89 kp/s,0 p/s,0 p/s,5.07 kp/s,1.99 kp/s,64.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,147 p/s,0 p/s,0 p/s,23.6 kp/s,20.2 kp/s,9.14 kp/s,0 p/s,0 p/s,21.9 kp/s,2.22 kp/s,531 p/s,0 p/s
2026-08-20 18:44:40,0 p/s,0 p/s,0 p/s,0 p/s,58.7 p/s,0 p/s,0 p/s,10.2 kp/s,6.41 kp/s,3.95 kp/s,0 p/s,0 p/s,5.10 kp/s,1.99 kp/s,64.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,147 p/s,0 p/s,0 p/s,23.5 kp/s,20.2 kp/s,9.12 kp/s,0 p/s,0 p/s,21.8 kp/s,2.22 kp/s,529 p/s,0 p/s
2026-08-20 18:45:00,0 p/s,0 p/s,0 p/s,0 p/s,60.1 p/s,0 p/s,0 p/s,10.3 kp/s,6.49 kp/s,3.94 kp/s,0 p/s,0 p/s,5.13 kp/s,2.00 kp/s,66 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,141 p/s,0 p/s,0 p/s,23.4 kp/s,20.1 kp/s,9.07 kp/s,0 p/s,0 p/s,21.7 kp/s,2.20 kp/s,531 p/s,0 p/s
2026-08-20 18:45:20,0 p/s,0 p/s,0 p/s,0 p/s,60.5 p/s,0 p/s,0 p/s,10.3 kp/s,6.48 kp/s,3.96 kp/s,0 p/s,0 p/s,5.14 kp/s,2.00 kp/s,65.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,192 p/s,0 p/s,0 p/s,23.7 kp/s,20.3 kp/s,9.18 kp/s,0 p/s,0 p/s,21.8 kp/s,2.25 kp/s,531 p/s,0 p/s
2026-08-20 18:45:40,0 p/s,0 p/s,0 p/s,0 p/s,59.9 p/s,0 p/s,0 p/s,10.2 kp/s,6.43 kp/s,3.92 kp/s,0 p/s,0 p/s,5.09 kp/s,1.99 kp/s,65.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,302 p/s,0 p/s,0 p/s,25.5 kp/s,20.6 kp/s,10.3 kp/s,0 p/s,0 p/s,22.7 kp/s,2.85 kp/s,541 p/s,0 p/s
2026-08-20 18:46:00,0 p/s,0 p/s,0 p/s,0 p/s,60.1 p/s,0 p/s,0 p/s,10.2 kp/s,6.38 kp/s,3.94 kp/s,0 p/s,0 p/s,5.08 kp/s,1.99 kp/s,63.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,338 p/s,0 p/s,0 p/s,27.1 kp/s,20.6 kp/s,11.7 kp/s,0 p/s,0 p/s,23.3 kp/s,3.72 kp/s,614 p/s,0 p/s
2026-08-20 18:46:20,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,10.1 kp/s,6.33 kp/s,3.89 kp/s,0 p/s,0 p/s,5.03 kp/s,1.97 kp/s,63.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,500 p/s,0 p/s,0 p/s,29.9 kp/s,20.7 kp/s,14.1 kp/s,0 p/s,0 p/s,24.4 kp/s,5.32 kp/s,901 p/s,0 p/s
2026-08-20 18:46:40,0 p/s,0 p/s,0 p/s,0 p/s,59.2 p/s,0 p/s,0 p/s,10.0 kp/s,6.31 kp/s,3.89 kp/s,0 p/s,0 p/s,5.00 kp/s,1.96 kp/s,62.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,667 p/s,0 p/s,0 p/s,30.2 kp/s,20.2 kp/s,14.8 kp/s,0 p/s,0 p/s,24.0 kp/s,5.93 kp/s,1.07 kp/s,0 p/s
2026-08-20 18:47:00,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,9.95 kp/s,6.23 kp/s,3.87 kp/s,0 p/s,0 p/s,4.94 kp/s,1.94 kp/s,62.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,719 p/s,0 p/s,0 p/s,30.4 kp/s,19.9 kp/s,15.2 kp/s,0 p/s,0 p/s,23.8 kp/s,6.42 kp/s,1.10 kp/s,0 p/s
2026-08-20 18:47:20,0 p/s,0 p/s,0 p/s,0 p/s,59.2 p/s,0 p/s,0 p/s,10.1 kp/s,6.33 kp/s,3.88 kp/s,0 p/s,0 p/s,5.02 kp/s,1.96 kp/s,63.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,728 p/s,0 p/s,0 p/s,30.5 kp/s,19.6 kp/s,15.6 kp/s,0 p/s,0 p/s,23.9 kp/s,6.82 kp/s,1.13 kp/s,0 p/s
2026-08-20 18:47:40,0 p/s,0 p/s,0 p/s,0 p/s,59.3 p/s,0 p/s,0 p/s,9.96 kp/s,6.21 kp/s,3.89 kp/s,0 p/s,0 p/s,4.97 kp/s,1.95 kp/s,62.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,737 p/s,0 p/s,0 p/s,31.0 kp/s,19.8 kp/s,15.9 kp/s,0 p/s,0 p/s,24.3 kp/s,6.92 kp/s,1.14 kp/s,0 p/s
2026-08-20 18:48:00,0 p/s,0 p/s,0 p/s,0 p/s,58.8 p/s,0 p/s,0 p/s,9.97 kp/s,6.26 kp/s,3.83 kp/s,0 p/s,0 p/s,4.99 kp/s,1.95 kp/s,62.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,723 p/s,0 p/s,0 p/s,30.4 kp/s,19.4 kp/s,15.6 kp/s,0 p/s,0 p/s,23.8 kp/s,6.79 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:48:20,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,9.99 kp/s,6.26 kp/s,3.87 kp/s,0 p/s,0 p/s,4.97 kp/s,1.95 kp/s,62.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,726 p/s,0 p/s,0 p/s,30.5 kp/s,19.5 kp/s,15.6 kp/s,0 p/s,0 p/s,23.9 kp/s,6.82 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:48:40,0 p/s,0 p/s,0 p/s,0 p/s,58.5 p/s,0 p/s,0 p/s,9.95 kp/s,6.27 kp/s,3.81 kp/s,0 p/s,0 p/s,4.97 kp/s,1.94 kp/s,62.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,723 p/s,0 p/s,0 p/s,30.3 kp/s,19.4 kp/s,15.5 kp/s,0 p/s,0 p/s,23.8 kp/s,6.78 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:49:00,0 p/s,0 p/s,0 p/s,0 p/s,59.3 p/s,0 p/s,0 p/s,10.1 kp/s,6.30 kp/s,3.90 kp/s,0 p/s,0 p/s,5.01 kp/s,1.96 kp/s,63.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,725 p/s,0 p/s,0 p/s,30.6 kp/s,19.5 kp/s,15.6 kp/s,0 p/s,0 p/s,23.9 kp/s,6.82 kp/s,1.13 kp/s,0 p/s
2026-08-20 18:49:20,0 p/s,0 p/s,0 p/s,0 p/s,58 p/s,0 p/s,0 p/s,9.93 kp/s,6.24 kp/s,3.84 kp/s,0 p/s,0 p/s,4.96 kp/s,1.93 kp/s,62.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,733 p/s,0 p/s,0 p/s,30.7 kp/s,19.7 kp/s,15.7 kp/s,0 p/s,0 p/s,24.1 kp/s,6.86 kp/s,1.14 kp/s,0 p/s
2026-08-20 18:49:40,0 p/s,0 p/s,0 p/s,0 p/s,58.7 p/s,0 p/s,0 p/s,10.0 kp/s,6.30 kp/s,3.85 kp/s,0 p/s,0 p/s,5.02 kp/s,1.96 kp/s,63.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,729 p/s,0 p/s,0 p/s,30.6 kp/s,19.6 kp/s,15.7 kp/s,0 p/s,0 p/s,24.0 kp/s,6.83 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:50:00,0 p/s,0 p/s,0 p/s,0 p/s,58.3 p/s,0 p/s,0 p/s,9.99 kp/s,6.26 kp/s,3.86 kp/s,0 p/s,0 p/s,4.97 kp/s,1.94 kp/s,62.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,717 p/s,0 p/s,0 p/s,30.1 kp/s,19.3 kp/s,15.4 kp/s,0 p/s,0 p/s,23.6 kp/s,6.73 kp/s,1.11 kp/s,0 p/s
2026-08-20 18:50:20,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,9.95 kp/s,6.20 kp/s,3.87 kp/s,0 p/s,0 p/s,4.97 kp/s,1.95 kp/s,62.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,723 p/s,0 p/s,0 p/s,30.3 kp/s,19.4 kp/s,15.5 kp/s,0 p/s,0 p/s,23.8 kp/s,6.76 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:50:40,0 p/s,0 p/s,0 p/s,0 p/s,58.3 p/s,0 p/s,0 p/s,10.0 kp/s,6.29 kp/s,3.88 kp/s,0 p/s,0 p/s,5.00 kp/s,1.96 kp/s,62.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,720 p/s,0 p/s,0 p/s,30.3 kp/s,19.4 kp/s,15.5 kp/s,0 p/s,0 p/s,23.7 kp/s,6.76 kp/s,1.11 kp/s,0 p/s
2026-08-20 18:51:00,0 p/s,0 p/s,0 p/s,0 p/s,58.8 p/s,0 p/s,0 p/s,9.97 kp/s,6.30 kp/s,3.84 kp/s,0 p/s,0 p/s,4.99 kp/s,1.94 kp/s,63.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,731 p/s,0 p/s,0 p/s,30.7 kp/s,19.7 kp/s,15.7 kp/s,0 p/s,0 p/s,24.1 kp/s,6.87 kp/s,1.13 kp/s,0 p/s
2026-08-20 18:51:20,0 p/s,0 p/s,0 p/s,0 p/s,59.2 p/s,0 p/s,0 p/s,9.89 kp/s,6.21 kp/s,3.84 kp/s,0 p/s,0 p/s,4.93 kp/s,1.93 kp/s,62.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,724 p/s,0 p/s,0 p/s,30.5 kp/s,19.5 kp/s,15.6 kp/s,0 p/s,0 p/s,23.9 kp/s,6.80 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:51:40,0 p/s,0 p/s,0 p/s,0 p/s,58.9 p/s,0 p/s,0 p/s,10.0 kp/s,6.29 kp/s,3.85 kp/s,0 p/s,0 p/s,5.00 kp/s,1.95 kp/s,62.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,722 p/s,0 p/s,0 p/s,30.2 kp/s,19.3 kp/s,15.5 kp/s,0 p/s,0 p/s,23.7 kp/s,6.75 kp/s,1.11 kp/s,0 p/s
2026-08-20 18:52:00,0 p/s,0 p/s,0 p/s,0 p/s,58.5 p/s,0 p/s,0 p/s,9.95 kp/s,6.27 kp/s,3.86 kp/s,0 p/s,0 p/s,4.97 kp/s,1.94 kp/s,63.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,724 p/s,0 p/s,0 p/s,30.4 kp/s,19.4 kp/s,15.6 kp/s,0 p/s,0 p/s,23.8 kp/s,6.79 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:52:20,0 p/s,0 p/s,0 p/s,0 p/s,59.6 p/s,0 p/s,0 p/s,10.1 kp/s,6.33 kp/s,3.88 kp/s,0 p/s,0 p/s,5.03 kp/s,1.96 kp/s,64.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,726 p/s,0 p/s,0 p/s,30.5 kp/s,19.5 kp/s,15.6 kp/s,0 p/s,0 p/s,23.9 kp/s,6.82 kp/s,1.13 kp/s,0 p/s
2026-08-20 18:52:40,0 p/s,0 p/s,0 p/s,0 p/s,58.8 p/s,0 p/s,0 p/s,9.98 kp/s,6.26 kp/s,3.87 kp/s,0 p/s,0 p/s,4.97 kp/s,1.95 kp/s,62.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,754 p/s,0 p/s,0 p/s,31.6 kp/s,20.2 kp/s,16.2 kp/s,0 p/s,0 p/s,24.8 kp/s,7.06 kp/s,1.16 kp/s,0 p/s
2026-08-20 18:53:00,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,9.99 kp/s,6.24 kp/s,3.87 kp/s,0 p/s,0 p/s,4.98 kp/s,1.95 kp/s,62.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,721 p/s,0 p/s,0 p/s,30.5 kp/s,19.5 kp/s,15.6 kp/s,0 p/s,0 p/s,23.9 kp/s,6.80 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:53:20,0 p/s,0 p/s,0 p/s,0 p/s,58.9 p/s,0 p/s,0 p/s,10.0 kp/s,6.29 kp/s,3.87 kp/s,0 p/s,0 p/s,5.00 kp/s,1.96 kp/s,63.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,728 p/s,0 p/s,0 p/s,30.6 kp/s,19.6 kp/s,15.7 kp/s,0 p/s,0 p/s,24.0 kp/s,6.83 kp/s,1.13 kp/s,0 p/s
2026-08-20 18:53:40,0 p/s,0 p/s,0 p/s,0 p/s,58.7 p/s,0 p/s,0 p/s,9.97 kp/s,6.24 kp/s,3.86 kp/s,0 p/s,0 p/s,4.99 kp/s,1.95 kp/s,62.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,723 p/s,0 p/s,0 p/s,30.4 kp/s,19.5 kp/s,15.6 kp/s,0 p/s,0 p/s,23.8 kp/s,6.79 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:54:00,0 p/s,0 p/s,0 p/s,0 p/s,58.1 p/s,0 p/s,0 p/s,9.95 kp/s,6.27 kp/s,3.86 kp/s,0 p/s,0 p/s,4.95 kp/s,1.94 kp/s,62.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,722 p/s,0 p/s,0 p/s,30.4 kp/s,19.5 kp/s,15.6 kp/s,0 p/s,0 p/s,23.8 kp/s,6.78 kp/s,1.12 kp/s,0 p/s
2026-08-20 18:54:20,0 p/s,0 p/s,0 p/s,0 p/s,58.9 p/s,0 p/s,0 p/s,10.1 kp/s,6.34 kp/s,3.90 kp/s,0 p/s,0 p/s,5.04 kp/s,1.97 kp/s,63.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,739 p/s,0 p/s,0 p/s,31.3 kp/s,20.0 kp/s,16.0 kp/s,0 p/s,0 p/s,24.5 kp/s,6.98 kp/s,1.15 kp/s,0 p/s
2026-08-20 18:54:40,0 p/s,0 p/s,0 p/s,0 p/s,59.5 p/s,0 p/s,0 p/s,10.1 kp/s,6.35 kp/s,3.87 kp/s,0 p/s,0 p/s,5.04 kp/s,1.96 kp/s,63.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,730 p/s,0 p/s,0 p/s,30.6 kp/s,19.6 kp/s,15.7 kp/s,0 p/s,0 p/s,24.0 kp/s,6.83 kp/s,1.13 kp/s,0 p/s
